ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,ORDERMONTH,ORDERYEAR
10204,40,79.62000274658203,9,3184.800048828125,2018-12-02,Shipped,Classic Cars,85,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,12,2018
10212,27,79.62000274658203,2,2149.739990234375,2019-01-16,Shipped,Classic Cars,85,S24_3191,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,1,2019
10227,40,79.62000274658203,15,3184.800048828125,2019-03-02,Shipped,Classic Cars,85,S24_3191,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Medium,3,2019
10241,26,81.33000183105469,7,2114.580078125,2019-04-13,Shipped,Classic Cars,85,S24_3191,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,Small,4,2019
10267,44,96.73999786376953,4,4256.56005859375,2019-07-07,Shipped,Classic Cars,85,S24_3191,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,7,2019
10279,33,71.05999755859375,4,2344.97998046875,2019-08-09,Shipped,Classic Cars,85,S24_3191,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,8,2019
10288,34,68.48999786376953,10,2328.659912109375,2019-09-01,Shipped,Classic Cars,85,S24_3191,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,9,2019
10302,48,74.4800033569336,6,3575.0400390625,2018-10-06,Shipped,Classic Cars,85,S24_3191,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium,10,2018
10311,25,83.04000091552734,5,2076,2019-10-16,Shipped,Classic Cars,85,S24_3191,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,10,2019
10321,39,84.75,2,3305.25,2019-11-04,Shipped,Classic Cars,85,S24_3191,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Medium,11,2019
10332,45,34.189998626708984,12,1538.550048828125,2019-11-17,Shipped,Classic Cars,85,S24_3191,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,11,2019
10346,24,138.5800018310547,2,3325.919921875,2019-11-29,Shipped,Classic Cars,85,S24_3191,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Medium,11,2019
10368,46,79.62000274658203,1,3662.52001953125,2020-01-19,Shipped,Classic Cars,85,S24_3191,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,1,2020
10380,44,79.05999755859375,9,3478.639892578125,2020-02-16,Shipped,Classic Cars,85,S24_3191,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2,2020
10407,13,81.33000183105469,7,1057.2900390625,2020-04-22,On Hold,Classic Cars,85,S24_3191,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small,4,2020
10420,35,96.73999786376953,10,3385.89990234375,2020-05-29,In Process,Classic Cars,85,S24_3191,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,5,2020
10108,30,63.06999969482422,5,1892.0999755859375,2018-03-03,Shipped,Classic Cars,61,S24_3371,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Small,3,2018
10122,34,50.209999084472656,9,1707.1400146484375,2018-05-08,Shipped,Classic Cars,61,S24_3371,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,Lebihan,Laurence,Small,5,2018
10135,27,66.12999725341797,6,1785.510009765625,2018-07-02,Shipped,Classic Cars,61,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,7,2018
10147,30,68.58000183105469,6,2057.39990234375,2018-09-05,Shipped,Classic Cars,61,S24_3371,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Small,9,2018
10169,34,50.209999084472656,1,1707.1400146484375,2018-11-04,Shipped,Classic Cars,61,S24_3371,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Small,11,2018
10181,23,65.5199966430664,13,1506.9599609375,2018-11-12,Shipped,Classic Cars,61,S24_3371,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,11,2018
10191,48,60.0099983215332,2,2880.47998046875,2018-11-20,Shipped,Classic Cars,61,S24_3371,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Small,11,2018
10203,34,64.9000015258789,7,2206.60009765625,2018-12-02,Shipped,Classic Cars,61,S24_3371,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,12,2018
10211,48,48.97999954223633,1,2351.0400390625,2019-01-15,Shipped,Classic Cars,61,S24_3371,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Small,1,2019
10225,24,50.209999084472656,8,1205.0400390625,2019-02-22,Shipped,Classic Cars,61,S24_3371,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Small,2,2019
10238,47,62.45000076293945,2,2935.14990234375,2019-04-09,Shipped,Classic Cars,61,S24_3371,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Small,4,2019
10253,24,52.65999984741211,12,1263.8399658203125,2019-06-01,Cancelled,Classic Cars,61,S24_3371,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Small,6,2019
10266,47,62.45000076293945,13,2935.14990234375,2019-07-06,Shipped,Classic Cars,61,S24_3371,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,7,2019
10276,20,61.22999954223633,2,1224.5999755859375,2019-08-02,Shipped,Classic Cars,61,S24_3371,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Small,8,2019
10287,20,67.97000122070312,11,1359.4000244140625,2019-08-30,Shipped,Classic Cars,61,S24_3371,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Small,8,2019
10300,31,58.779998779296875,4,1822.1800537109375,2018-10-04,Shipped,Classic Cars,61,S24_3371,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Small,10,2018
10310,38,56.939998626708984,9,2163.719970703125,2019-10-16,Shipped,Classic Cars,61,S24_3371,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,Pfalzheim,Henriette,Small,10,2019
10320,26,61.22999954223633,2,1591.97998046875,2019-11-03,Shipped,Classic Cars,61,S24_3371,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Small,11,2019
10331,25,123.13999938964844,9,3078.5,2019-11-17,Shipped,Classic Cars,61,S24_3371,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Medium,11,2019
10342,48,62.45000076293945,10,2997.60009765625,2019-11-24,Shipped,Classic Cars,61,S24_3371,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,11,2019
10355,44,62.45000076293945,6,2747.800048828125,2019-12-07,Shipped,Classic Cars,61,S24_3371,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,12,2019
10363,21,116.55999755859375,15,2447.760009765625,2020-01-06,Shipped,Classic Cars,61,S24_3371,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Small,1,2020
10378,46,41.540000915527344,6,1910.8399658203125,2020-02-10,Shipped,Classic Cars,61,S24_3371,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,2,2020
10390,46,52.84000015258789,6,2430.639892578125,2020-03-04,Shipped,Classic Cars,61,S24_3371,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,3,2020
10419,55,52.65999984741211,12,2896.300048828125,2020-05-17,Shipped,Classic Cars,61,S24_3371,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,5,2020
10106,31,52.599998474121094,14,1630.5999755859375,2018-02-17,Shipped,Vintage Cars,65,S24_3420,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,2,2018
10119,20,72.9800033569336,5,1459.5999755859375,2018-04-28,Shipped,Vintage Cars,65,S24_3420,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,4,2018
10131,29,59.18000030517578,6,1716.219970703125,2018-06-16,Shipped,Vintage Cars,65,S24_3420,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Small,6,2018
10143,33,77.58999633789062,9,2560.469970703125,2018-08-10,Shipped,Vintage Cars,65,S24_3420,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,8,2018
10155,34,55.88999938964844,7,1900.260009765625,2018-10-06,Shipped,Vintage Cars,65,S24_3420,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small,10,2018
10167,32,63.119998931884766,3,2019.8399658203125,2018-10-23,Cancelled,Vintage Cars,65,S24_3420,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,10,2018
10178,27,73.63999938964844,6,1988.280029296875,2018-11-08,Shipped,Vintage Cars,65,S24_3420,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Small,11,2018
10186,21,69.04000091552734,3,1449.8399658203125,2018-11-14,Shipped,Vintage Cars,65,S24_3420,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,Small,11,2018
10198,27,71.66999816894531,6,1935.0899658203125,2018-11-27,Shipped,Vintage Cars,65,S24_3420,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Small,11,2018
10222,43,70.3499984741211,6,3025.050048828125,2019-02-19,Shipped,Vintage Cars,65,S24_3420,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Medium,2,2019
10249,25,69.69999694824219,2,1742.5,2019-05-08,Shipped,Vintage Cars,65,S24_3420,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,Small,5,2019
10262,46,70.3499984741211,11,3236.10009765625,2019-06-24,Cancelled,Vintage Cars,65,S24_3420,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,6,2019
10274,24,72.33000183105469,3,1735.9200439453125,2019-07-21,Shipped,Vintage Cars,65,S24_3420,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,Small,7,2019
10284,39,71.66999816894531,13,2795.1298828125,2019-08-21,Shipped,Vintage Cars,65,S24_3420,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small,8,2019
10296,31,53.91999816894531,9,1671.52001953125,2019-09-15,Shipped,Vintage Cars,65,S24_3420,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small,9,2019
10307,22,71.66999816894531,3,1576.739990234375,2019-10-14,Shipped,Vintage Cars,65,S24_3420,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,10,2019
10316,47,76.93000030517578,11,3615.7099609375,2019-11-01,Shipped,Vintage Cars,65,S24_3420,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Medium,11,2019
10328,20,72.9800033569336,2,1459.5999755859375,2019-11-12,Shipped,Vintage Cars,65,S24_3420,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,11,2019
10339,29,99.69000244140625,14,2891.010009765625,2019-11-23,Shipped,Vintage Cars,65,S24_3420,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small,11,2019
10351,38,68.37999725341797,4,2598.43994140625,2019-12-03,Shipped,Vintage Cars,65,S24_3420,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Small,12,2019
10361,34,113.87999725341797,6,3871.919921875,2019-12-17,Shipped,Vintage Cars,65,S24_3420,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,12,2019
10373,46,66,11,3036,2020-01-31,Shipped,Vintage Cars,65,S24_3420,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Medium,1,2020
10386,35,63.7599983215332,9,2231.60009765625,2020-03-01,Resolved,Vintage Cars,65,S24_3420,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,3,2020
10398,34,71.66999816894531,13,2436.780029296875,2020-03-30,Shipped,Vintage Cars,65,S24_3420,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,3,2020
10400,38,57.20000076293945,3,2173.60009765625,2020-04-01,Shipped,Vintage Cars,65,S24_3420,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small,4,2020
10415,18,69.69999694824219,2,1254.5999755859375,2020-05-09,Disputed,Vintage Cars,65,S24_3420,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,Connery,Sean,Small,5,2020
10110,37,100.66000366210938,14,3724.419921875,2018-03-18,Shipped,Classic Cars,107,S24_3432,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium,3,2018
10124,43,121,13,5203,2018-05-21,Shipped,Classic Cars,107,S24_3432,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Medium,5,2018
10148,27,128.5,7,3469.5,2018-09-11,Shipped,Classic Cars,107,S24_3432,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,9,2018
10161,30,104.94000244140625,6,3148.199951171875,2018-10-17,Shipped,Classic Cars,107,S24_3432,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,10,2018
10172,22,98.51000213623047,4,2167.219970703125,2018-11-05,Shipped,Classic Cars,107,S24_3432,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,97562,USA,King,Julie,Small,11,2018
10182,49,127.43000030517578,17,6244.06982421875,2018-11-12,Shipped,Classic Cars,107,S24_3432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,11,2018
10192,46,121,5,5566,2018-11-20,Shipped,Classic Cars,107,S24_3432,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,Young,Valarie,Medium,11,2018
10204,48,91.0199966430664,11,4368.9599609375,2018-12-02,Shipped,Classic Cars,107,S24_3432,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,12,2018
10212,46,87.80999755859375,4,4039.260009765625,2019-01-16,Shipped,Classic Cars,107,S24_3432,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,1,2019
10226,48,92.08999633789062,2,4420.31982421875,2019-02-26,Shipped,Classic Cars,107,S24_3432,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Medium,2,2019
10241,27,86.7300033569336,9,2341.7099609375,2019-04-13,Shipped,Classic Cars,107,S24_3432,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,Citeaux,Frederique,Small,4,2019
10267,43,118.86000061035156,6,5110.97998046875,2019-07-07,Shipped,Classic Cars,107,S24_3432,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,7,2019
10279,48,128.5,6,6168,2019-08-09,Shipped,Classic Cars,107,S24_3432,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,8,2019
10288,41,118.86000061035156,12,4873.259765625,2019-09-01,Shipped,Classic Cars,107,S24_3432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,9,2019
10301,22,96.37000274658203,2,2120.139892578125,2018-10-05,Shipped,Classic Cars,107,S24_3432,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small,10,2018
10311,46,92.08999633789062,7,4236.14013671875,2019-10-16,Shipped,Classic Cars,107,S24_3432,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,10,2019
10321,21,89.94999694824219,4,1888.949951171875,2019-11-04,Shipped,Classic Cars,107,S24_3432,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Small,11,2019
10332,31,37.18000030517578,13,1152.5799560546875,2019-11-17,Shipped,Classic Cars,107,S24_3432,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small,11,2019
10346,26,95.87999725341797,6,2492.8798828125,2019-11-29,Shipped,Classic Cars,107,S24_3432,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,King,Sue,Small,11,2019
10368,20,99.58000183105469,4,1991.5999755859375,2020-01-19,Shipped,Classic Cars,107,S24_3432,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,1,2020
10380,34,116.2699966430664,11,3953.179931640625,2020-02-16,Shipped,Classic Cars,107,S24_3432,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2,2020
10407,43,86.7300033569336,9,3729.389892578125,2020-04-22,On Hold,Classic Cars,107,S24_3432,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,4,2020
10420,26,100.66000366210938,12,2617.159912109375,2020-05-29,In Process,Classic Cars,107,S24_3432,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,5,2020
10105,50,79.66999816894531,1,3983.5,2018-02-11,Shipped,Vintage Cars,83,S24_3816,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,Petersen,Jytte,Medium,2,2018
10119,35,90.56999969482422,10,3169.949951171875,2018-04-28,Shipped,Vintage Cars,83,S24_3816,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Medium,4,2018
10129,50,77.98999786376953,1,3899.5,2018-06-12,Shipped,Vintage Cars,83,S24_3816,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,Brown,Ann,Medium,6,2018
10143,23,80.51000213623047,14,1851.72998046875,2018-08-10,Shipped,Vintage Cars,83,S24_3816,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,8,2018
10155,37,67.93000030517578,12,2513.409912109375,2018-10-06,Shipped,Vintage Cars,83,S24_3816,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small,10,2018
10167,29,83.86000061035156,8,2431.93994140625,2018-10-23,Cancelled,Vintage Cars,83,S24_3816,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small,10,2018
10178,21,72.12000274658203,11,1514.52001953125,2018-11-08,Shipped,Vintage Cars,83,S24_3816,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,Roulet,Annette,Small,11,2018
10186,36,85.54000091552734,8,3079.43994140625,2018-11-14,Shipped,Vintage Cars,83,S24_3816,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,WA1 1DP,UK,Hardy,Thomas,Medium,11,2018
10197,22,86.37999725341797,5,1900.3599853515625,2018-11-26,Shipped,Vintage Cars,83,S24_3816,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Small,11,2018
10222,46,80.51000213623047,11,3703.4599609375,2019-02-19,Shipped,Vintage Cars,83,S24_3816,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,Thompson,Valarie,Medium,2,2019
10248,23,76.30999755859375,2,1755.1300048828125,2019-05-07,Cancelled,Vintage Cars,83,S24_3816,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small,5,2019
10262,49,87.20999908447266,16,4273.2900390625,2019-06-24,Cancelled,Vintage Cars,83,S24_3816,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,6,2019
10273,48,83.0199966430664,3,3984.9599609375,2019-07-21,Shipped,Vintage Cars,83,S24_3816,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,B-1180,Belgium,Dewey,Catherine,Medium,7,2019
10283,33,72.95999908447266,5,2407.679931640625,2019-08-20,Shipped,Vintage Cars,83,S24_3816,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small,8,2019
10296,22,77.1500015258789,14,1697.300048828125,2019-09-15,Shipped,Vintage Cars,83,S24_3816,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small,9,2019
10307,22,91.41000366210938,8,2011.02001953125,2019-10-14,Shipped,Vintage Cars,83,S24_3816,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,Cervantes,Francisca,Small,10,2019
10316,25,92.25,16,2306.25,2019-11-01,Shipped,Vintage Cars,83,S24_3816,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,11,2019
10326,20,92.25,2,1845,2019-11-09,Shipped,Vintage Cars,83,S24_3816,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,S-958 22,Sweden,Berglund,Christina,Small,11,2019
10339,42,59.36000061035156,16,2493.1201171875,2019-11-23,Shipped,Vintage Cars,83,S24_3816,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,106-0032,Japan,Shimamura,Akiko,Small,11,2019
